kepoi_name,koi_disposition,koi_period,koi_duration,koi_depth,koi_prad,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_depth_missing,koi_prad_missing,koi_srad_missing,koi_steff_missing,koi_slogg_missing,koi_period_log,koi_depth_log,koi_prad_log,koi_srad_log
K06132.01,CANDIDATE,33.3200908,6.5265,6186.9,13.0,6264.0,4.133,1.651,14.624,0,0,0,0,0,3.5357309203039073,8.7303510512521,2.639057329615259,0.9749369273068885
K06132.02,CONFIRMED,7.5844241,3.918,1005.0,5.83,6264.0,4.133,1.651,14.624,0,0,0,0,0,2.149949409979356,6.913737350659685,1.9213246735826988,0.9749369273068885
K06222.01,FALSE POSITIVE,210.899577,2.167,3345.0,4.85,5332.0,4.5,0.843,14.788,0,0,0,0,0,5.356112469047627,8.11552088154677,1.766441661243765,0.6113946786876863
K06223.01,FALSE POSITIVE,3.103730697,6.93402,369230.0,75.28,6075.0,4.422,1.091,15.001,0,0,0,0,0,1.4118964860760295,12.819177743416388,4.3344107807322185,0.7376424204464965
K06224.01,CANDIDATE,91.20573037,4.17,70.8,1.08,5780.0,4.438,1.0,12.962,1,1,1,1,1,4.52402228014966,4.273884476054178,0.7323678937132266,0.6931471805599453
K06224.02,FALSE POSITIVE,253.40538,7.43,240.8,2.69,7304.0,4.151,1.69,12.962,0,0,0,0,0,5.538928979041097,5.488110938180692,1.3056264580524357,0.9895411936137477
K06225.01,FALSE POSITIVE,5.110771787,2.48392,50681.0,26.98,6029.0,4.523,0.894,13.985,0,0,0,0,0,1.810053080591003,10.833326096955552,3.331489969237335,0.6386909947638865
K01996.02,CANDIDATE,7.07394528,2.319,228.3,0.84,4777.0,4.689,0.561,15.629,0,0,0,0,0,2.0886422450978994,5.435031189863858,0.6097655716208943,0.44532664153329504
K06226.01,FALSE POSITIVE,1.463773705,1.9123,64776.0,21.79,5446.0,4.599,0.668,13.318,0,0,0,0,0,0.9016942009504293,11.078705881063264,3.126321843257593,0.511625303936555
K06227.01,FALSE POSITIVE,4.46255312,14.0957,22720.0,52.74,4847.0,3.277,3.619,14.673,0,0,0,0,0,1.697916284859552,10.031044885951003,3.984157603187345,1.5301782314484684
K00099.02,FALSE POSITIVE,79.87804945,3.19,70.8,1.08,5780.0,4.438,1.0,12.96,1,1,1,1,1,4.392942457828924,4.273884476054178,0.7323678937132266,0.6931471805599453
K00750.03,CANDIDATE,14.516741,2.706,227.2,1.45,4954.0,4.5,0.828,15.377,0,0,0,0,0,2.74191950559129,5.430222437427975,0.8960880245566356,0.6032224730319582
K03283.02,CANDIDATE,20.5718107,3.399,379.0,1.34,4922.0,4.624,0.708,15.322,0,0,0,0,0,3.0713874021722463,5.940171252720432,0.8501509293696101,0.5353230953663781
K06029.01,FALSE POSITIVE,3.026764871,4.32532,66720.0,26.36,6283.0,4.459,1.01,14.044,0,0,0,0,0,1.3929632920345423,11.108275024929902,3.3090820927543496,0.6981347220709844
K06030.01,FALSE POSITIVE,3.840130917,2.8951,60401.0,33.44,5931.0,4.418,1.012,14.479,0,0,0,0,0,1.576941769329666,11.008777495957478,3.53921867955953,0.6991292522374928
K06031.01,FALSE POSITIVE,5.554227226,4.77434,142310.0,31.71,5433.0,4.465,0.843,12.376,0,0,0,0,0,1.8801102194955959,11.865770082566094,3.4876808415502927,0.6113946786876863
K06032.01,FALSE POSITIVE,1.570919281,3.2232,65124.0,59.12,6192.0,4.326,1.162,13.406,0,0,0,0,0,0.9442635318360078,11.084063779055668,4.0963425648847736,0.7710337192170165
K06033.01,FALSE POSITIVE,35.08976902,3.9623,5754.6,33.1,5603.0,4.556,0.846,14.266,0,0,0,0,0,3.5860094185233824,8.657928572889263,3.529297384289471,0.6130211360806604
K06034.01,FALSE POSITIVE,5.233450136,8.57374,430420.0,70.33,5841.0,4.454,0.977,13.424,0,0,0,0,0,1.8299299734125916,12.97251907846099,4.267316996289947,0.6815805441884798
K06035.01,FALSE POSITIVE,3.6037011,2.994,16112.0,66.94,5633.0,4.016,1.547,14.492,0,0,0,0,0,1.5268605669450002,9.68738167857357,4.218624962732438,0.9349161959973199
K06036.01,FALSE POSITIVE,3.518356021,6.90375,316750.0,64.49,6201.0,4.472,0.989,15.168,0,0,0,0,0,1.5081482155166852,12.665871255242333,4.181897459229962,0.6876319998718351
K06132.03,CANDIDATE,11.867172,4.815,595.6,4.03,6264.0,4.133,1.651,14.624,0,0,0,0,0,2.554679261642847,6.391246872080648,1.6154199841116479,0.9749369273068885
K06133.01,FALSE POSITIVE,2.6160943,21.34,29.3,0.81,6645.0,4.232,1.42,12.754,0,0,0,0,0,1.2853945207297137,3.4111477125153233,0.5933268452777344,0.8837675401685949
K06134.01,FALSE POSITIVE,2.404386969,7.40348,313170.0,79.72,6466.0,4.278,1.21,11.941,0,0,0,0,0,1.2250648849197703,12.654504646219234,4.390986376045354,0.7929925155296614
K01319.02,CANDIDATE,142.685885,3.792,1195.0,2.76,5767.0,4.57,0.799,15.484,0,0,0,0,0,4.967629562790814,7.086737934510577,1.324418957401803,0.5872309549683961
K06135.01,FALSE POSITIVE,4.390513938,2.9472,46829.0,41.83,6081.0,4.133,1.454,13.209,0,0,0,0,0,1.68464073065365,10.754279302177588,3.7572387916272794,0.8977193462887196
K06136.01,FALSE POSITIVE,3.86963822,2.29,70.8,1.08,5780.0,4.438,1.0,11.399,1,1,1,1,1,1.5830196468607147,4.273884476054178,0.7323678937132266,0.6931471805599453
K06137.01,CANDIDATE,12.4970599,3.877,180.0,1.44,6174.0,4.445,1.021,14.191,0,0,0,0,0,2.6024718765405614,5.198497031265826,0.8919980393051105,0.7035924384214839
K06137.02,FALSE POSITIVE,7.384681,3.548,142.8,1.22,6174.0,4.445,1.021,14.191,0,0,0,0,0,2.12640635042506,4.9684234452869465,0.7975071958841881,0.7035924384214839
K06228.01,CONFIRMED,21.0907909,4.751,417.6,1.88,5723.0,4.546,0.818,14.223,0,0,0,0,0,3.095160820322104,6.0369158100119,1.0577902941478545,0.597736995755287
K06229.01,FALSE POSITIVE,3.371796653,3.4421,366900.0,306.28,5615.0,4.455,0.912,15.909,0,0,0,0,0,1.475174058024927,12.812847335877953,5.7277593840376495,0.6481498146292095
K06230.01,FALSE POSITIVE,1.927177921,2.7742,136140.0,28.94,5193.0,4.525,0.774,15.706,0,0,0,0,0,1.0740387919914893,11.821446392354721,3.3991953789914824,0.5732368838873878
K07867.01,FALSE POSITIVE,0.575925434,2.4676,137400.0,38.24,5461.0,4.586,0.683,14.563,0,0,0,0,0,0.454842676864594,11.83065893676428,3.6696966346971625,0.5205779152086689
K06231.01,FALSE POSITIVE,496.17566,11.63,293.0,3.46,6643.0,3.946,1.976,13.515,0,0,0,0,0,6.208943404295061,5.683579767338681,1.4951487660319727,1.0905801169708456
K06232.01,FALSE POSITIVE,6.256352128,2.3512,3289.3,30.76,5772.0,4.549,0.836,15.798,0,0,0,0,0,1.9818772408525307,8.098734025012615,3.458207636378935,0.6075892921982987
K06233.01,CONFIRMED,16.17803,5.18,449.0,2.25,5929.0,4.413,1.069,14.472,0,0,0,0,0,2.8436312417623473,6.1092475827643655,1.1786549963416462,0.7270653987634059
K06234.01,FALSE POSITIVE,2.37795507,2.4329,4391.1,92.61,9565.0,4.088,2.286,11.639,0,0,0,0,0,1.217270517527466,8.387562751600473,4.539137215383653,1.1896710196150764
K06235.01,FALSE POSITIVE,2.053866175,4.8045,5021.3,158.25,5051.0,3.22,4.089,13.912,0,0,0,0,0,1.1164083862554572,8.521643275089849,5.070475294452272,1.6270813476066956
K00750.04,FALSE POSITIVE,36.5521313,2.481,282.9,0.9,4722.0,4.723,0.527,15.377,0,0,0,0,0,3.625730135587429,5.648622063478926,0.6418538861723948,0.4233050262364954
K00983.02,FALSE POSITIVE,5.177577252,2.4777,1325.4,73.82,7429.0,4.143,1.796,12.616,0,0,0,0,0,1.8209261641848726,7.190223784381031,4.31508522892,1.0281898243715637
K00989.04,FALSE POSITIVE,4.08029328,2.8343,1128.4,2.92,5619.0,4.536,0.874,15.488,0,0,0,0,0,1.625368992207411,7.029441797238737,1.366091653802371,0.6280751838162304
K02311.03,CONFIRMED,104.3519624,3.695,243.8,1.39,5650.0,4.546,0.87,12.57,0,0,0,0,0,4.657306767509078,5.500441550638171,0.8712933659434192,0.6259384308664953
K02433.06,CANDIDATE,6.06330298,3.275,200.7,1.64,6308.0,4.353,1.153,15.212,0,0,0,0,0,1.9549127862928126,5.3067814449601665,0.9707789171582247,0.766862218382226
K02433.07,CANDIDATE,86.431871,7.374,415.1,2.85,6325.0,4.409,1.112,15.212,0,0,0,0,0,4.470859872940948,6.030925615988895,1.3480731482996928,0.7476353658440151
K02533.03,CANDIDATE,26.1152887,12.54,70.0,2.38,5190.0,3.63,2.912,13.274,0,0,0,0,0,3.300097727479566,4.2626798770413155,1.2178757094949273,1.3640487521725708
K07861.01,FALSE POSITIVE,469.52303,5.487,355.7,2.1,6197.0,4.449,1.035,14.091,0,0,0,0,0,6.15384490575526,5.876895092364846,1.1314021114911006,0.7104958188945583
K02768.03,FALSE POSITIVE,11.83271013,6.152,176.3,1.17,5639.0,4.551,0.859,15.228,0,0,0,0,0,2.5519973901477897,5.177843213080163,0.7747271675523681,0.620038708739307
K06037.01,FALSE POSITIVE,32.669962587,3.581,365.4,1.37,4871.0,4.606,0.741,15.536,0,0,0,0,0,3.5166061220051548,5.903725632799975,0.8628899551470399,0.554459660786052
K00841.04,CANDIDATE,269.306232,14.931,1708.0,24.0,5251.0,4.581,0.817,15.855,0,0,0,0,0,5.599555508880474,7.443663683115591,3.2188758248682006,0.5971867894140341
K06038.01,FALSE POSITIVE,19.93364711,8.6122,174830.0,75.88,6505.0,4.25,1.29,14.575,0,0,0,0,0,3.0413577740249145,12.071575072017469,4.342245764662037,0.8285518175661483
K06039.01,FALSE POSITIVE,1.071911311,3.8559,9817.8,40.32,5885.0,4.413,0.933,15.083,0,0,0,0,0,0.728471519909709,9.192054194288865,3.7213466442514376,0.6590732002261939
K06040.01,FALSE POSITIVE,18.019651402,5.08572,177000.0,31.77,5278.0,4.658,0.659,14.928,0,0,0,0,0,2.9454727289787277,12.083910661257521,3.489513462710723,0.5062150112083075
K07864.01,FALSE POSITIVE,117.934158,9.25,187.5,3.76,6790.0,3.822,2.597,13.232,0,0,0,0,0,4.778570045870207,5.2390980068880655,1.5602476682433286,1.2801001647134869
K06041.01,FALSE POSITIVE,4.032762189,4.14212,119350.0,35.22,5960.0,4.438,0.962,13.861,0,0,0,0,0,1.6159689763301848,11.68982401044993,3.589611452455267,0.6739643611431714
K06042.01,FALSE POSITIVE,2.371589507,3.5116,235100.0,88.22,5340.0,4.715,0.601,14.528,0,0,0,0,0,1.2153842969640847,12.36777048802826,4.491105229700119,0.47062843401457766
K06043.01,FALSE POSITIVE,5.09112124,2.159,115.1,3.58,6705.0,3.629,3.293,11.585,0,0,0,0,0,1.8068321764337907,4.754451888703846,1.5216989981260935,1.4569857892424236
K06138.01,FALSE POSITIVE,4.206070484,10.6988,119810.0,172.66,8212.0,3.736,3.185,11.684,0,0,0,0,0,1.6498253454741914,11.693670780147814,5.157099364632499,1.4315067039414386
K06139.01,FALSE POSITIVE,0.905677864,2.2432,3670.4,325.51,5037.0,3.002,7.553,6.966,0,0,0,0,0,0.6448377794054528,8.20832833969655,5.788460576118825,2.1462820985986446
K06141.01,CANDIDATE,96.509214,0.589,1528.0,860.3,7343.0,3.751,2.955,8.655,0,0,0,0,0,4.579946876102818,7.332369205929062,6.758442875795128,1.3749806012196173
K06142.01,CANDIDATE,69.64679311,3.71,70.8,1.08,5780.0,4.438,1.0,13.735,1,1,1,1,1,4.257692716875979,4.273884476054178,0.7323678937132266,0.6931471805599453
K06142.02,CANDIDATE,111.65546,1.051,2887.0,2121.0,6967.0,4.086,1.863,13.735,0,0,0,0,0,4.724334134412072,7.968319500012717,7.660114319173928,1.051870026115978
K06142.03,CANDIDATE,86.13201864,3.11,70.8,1.08,5780.0,4.438,1.0,13.735,1,1,1,1,1,4.4674244241143795,4.273884476054178,0.7323678937132266,0.6931471805599453
K01330.02,FALSE POSITIVE,94.219289,24.312,1025.9,2.15,4641.0,4.589,0.694,15.703,0,0,0,0,0,4.55618253681978,6.934299834204249,1.1474024528375417,0.5270925962298626
K06143.01,FALSE POSITIVE,297.113395,4.529,275.4,5.37,6626.0,3.676,3.206,9.666,0,0,0,0,0,5.697473934260207,5.621849091893515,1.851599469584072,1.436512077280508
K02012.02,CONFIRMED,180.921729,8.99,742.4,2.3,5818.0,4.554,0.848,14.876,0,0,0,0,0,5.203576534134722,6.611234257863152,1.1939224684724346,0.6141039732194924
K06236.01,FALSE POSITIVE,4.478116695,3.357,117980.0,38.85,6304.0,4.435,1.058,15.534,0,0,0,0,0,1.7007613730966495,11.678278873534028,3.685122405236224,0.7217346374118578
K07876.01,FALSE POSITIVE,0.579108481,1.659,68.4,0.42,4604.0,4.749,0.501,15.815,0,0,0,0,0,0.4568604352568624,4.239886867512759,0.35065687161316933,0.4061315526513249
K06236.02,FALSE POSITIVE,1.27620899,2.169,186.2,1.46,6304.0,4.435,1.058,15.534,0,0,0,0,0,0.8225113354229174,5.232177564043492,0.9001613499442714,0.7217346374118578
K06237.01,FALSE POSITIVE,528.50344,6.394,133.8,2.2,7102.0,4.068,1.874,11.741,0,0,0,0,0,6.271939661715353,4.9037921984782065,1.1631508098056809,1.0557047876568333
K06237.02,CANDIDATE,47.14404783,4.35,70.8,1.08,5780.0,4.438,1.0,11.741,1,1,1,1,1,3.8741975133650954,4.273884476054178,0.7323678937132266,0.6931471805599453
K06238.01,CANDIDATE,197.05431574,6.38,70.8,1.08,5780.0,4.438,1.0,12.366,1,1,1,1,1,5.288541314994349,4.273884476054178,0.7323678937132266,0.6931471805599453
K06239.01,CANDIDATE,406.496216,3.495,380.2,1.77,5847.0,4.525,0.884,13.893,0,0,0,0,0,6.010031646748232,5.943324171780047,1.0188473201992472,0.6333971761541713
K06239.02,CANDIDATE,491.61516814,6.31,70.8,1.08,5780.0,4.438,1.0,13.893,1,1,1,1,1,6.199728277213998,4.273884476054178,0.7323678937132266,0.6931471805599453
K06044.01,FALSE POSITIVE,2.027383251,1.5528,3856.2,31.12,5544.0,4.435,0.875,15.476,0,0,0,0,0,1.107698632860917,8.25769681063623,3.469478889078561,0.6286086594223741
K06045.01,FALSE POSITIVE,10.73370737,7.6706,6155.3,18.7,5971.0,3.914,2.003,13.602,0,0,0,0,0,2.4624656715528452,8.725231226714829,2.9806186357439426,1.0996117890011932
K06046.01,FALSE POSITIVE,9.449438672,5.5479,12867.0,60.59,6558.0,4.167,1.431,13.099,0,0,0,0,0,2.3465482613699993,9.462498888358917,4.120499519698952,0.8883026953339863
K06047.01,FALSE POSITIVE,8.752913958,3.4546,41770.0,119.91,7279.0,3.856,2.624,11.961,0,0,0,0,0,2.2775661078449443,10.639957597831893,4.795046467186156,1.287578388180733
K00841.05,CANDIDATE,499.47338,12.248,1662.0,3.71,5251.0,4.581,0.817,15.855,0,0,0,0,0,6.21555441052762,7.416378479192928,1.5496879080283263,0.5971867894140341
K06048.01,FALSE POSITIVE,1.985586627,2.53163,72584.0,105.22,6651.0,3.6,3.219,11.427,0,0,0,0,0,1.0937962524941895,11.192513567895528,4.665512414994253,1.4395981331422016
K06049.01,FALSE POSITIVE,16.579028045,7.803,37980.0,49.01,5870.0,3.808,2.3,12.887,0,0,0,0,0,2.8667066031859565,10.54484131366684,3.9122229854308124,1.1939224684724346
K07868.01,FALSE POSITIVE,513.42784,6.278,523.2,14.87,4833.0,3.13,6.065,13.175,0,0,0,0,0,6.2430552927652805,6.261873290889306,2.7644305345383176,1.9551530161364907
K06050.01,FALSE POSITIVE,2.064900876,6.8769,10939.0,38.19,5714.0,4.501,0.901,14.597,0,0,0,0,0,1.1200152282453035,9.300181075975972,3.66842161221154,0.6423800635062922
K06144.01,FALSE POSITIVE,9.751720174,16.1937,332900.0,182.09,5147.0,3.424,3.145,13.531,0,0,0,0,0,2.375065757958494,12.71560042746368,5.209977835224513,1.4219027885872584
K06145.01,CONFIRMED,19.672324,4.812,649.9,4.07,6486.0,4.136,1.485,14.263,0,0,0,0,0,3.028795800851978,6.4783560205783415,1.623340817603092,0.9102726595485922
K06145.02,CONFIRMED,32.657035,5.953,620.4,3.73,6486.0,4.136,1.485,14.263,0,0,0,0,0,3.516222098132943,6.431974996958947,1.5539252025038417,0.9102726595485922
K06145.03,CANDIDATE,7.3138454,2.273,247.7,2.73,6486.0,4.136,1.485,14.263,0,0,0,0,0,2.1179222455168274,5.516247350809359,1.3164082336557241,0.9102726595485922
K06146.01,FALSE POSITIVE,4.592401261,4.96038,87426.0,52.18,7201.0,4.138,1.724,12.93,0,0,0,0,0,1.7214087586160933,11.378559438421409,3.9736823858148735,1.002101388287266
K07877.01,FALSE POSITIVE,6.70995253,2.297,86.0,1.1,6461.0,4.396,1.131,13.872,0,0,0,0,0,2.0425120306172437,4.465908118654584,0.7419373447293773,0.7565913531164801
K06147.01,FALSE POSITIVE,5.776794344,6.33505,121540.0,129.2,7666.0,3.658,3.601,11.61,0,0,0,0,0,1.9135041795226495,11.708006933399451,4.869071729774468,1.5262736711733316
K06148.01,FALSE POSITIVE,23.19923256,2.09,70.8,1.08,5780.0,4.438,1.0,15.778,1,1,1,1,1,3.186320920263098,4.273884476054178,0.7323678937132266,0.6931471805599453
K06149.01,FALSE POSITIVE,0.503199724,1.117,275.6,1.06,4013.0,4.639,0.63,14.155,0,0,0,0,0,0.4075959855087994,5.622572419230658,0.7227059828014898,0.48858001481867097
K06240.01,FALSE POSITIVE,4.768540307,0.9938,347.6,1.84,5491.0,4.432,0.887,14.189,0,0,0,0,0,1.7524190687925367,5.85392513308592,1.0438040521731147,0.6349882663864131
K06241.01,FALSE POSITIVE,73.91858615,6.9735,184070.0,89.96,6300.0,4.404,1.057,15.401,0,0,0,0,0,4.3164020059349255,12.123076831727825,4.510419849442281,0.7212486106708201
K06242.01,CANDIDATE,212.43503674,4.26,70.8,1.08,5780.0,4.438,1.0,12.914,1,1,1,1,1,5.363332508802466,4.273884476054178,0.7323678937132266,0.6931471805599453
K00353.03,CANDIDATE,11.1619384,5.195,124.4,1.97,6200.0,4.072,1.64,13.374,0,0,0,0,0,2.4983112717286695,4.83150862819882,1.0885619528146082,0.9707789171582247
K07862.01,FALSE POSITIVE,2.38793696,17.302,114.3,25.56,6769.0,4.379,1.161,14.394,0,0,0,0,0,1.2202211697690006,4.747537427275013,3.279406324608233,0.770571077524749
K02081.02,FALSE POSITIVE,589.17968,10.2,253.4,4.91,5295.0,3.617,3.152,13.439,0,0,0,0,0,6.380427032909031,5.538907831465967,1.776645831418007,1.4235901458635876
K06242.02,CANDIDATE,76.83994597,3.11,70.8,1.08,5780.0,4.438,1.0,12.914,1,1,1,1,1,4.354654743761373,4.273884476054178,0.7323678937132266,0.6931471805599453
K06242.03,CANDIDATE,78.86684,4.5,86.1,1.3,6907.0,4.264,1.381,12.914,0,0,0,0,0,4.380360747854636,4.467056883858457,0.832909122935104,0.8675205675047257
K06243.01,FALSE POSITIVE,4.618767943,6.03,32609.0,32.36,6195.0,3.937,1.781,11.685,0,0,0,0,0,1.7261124126475997,10.392374268783366,3.507357577490546,1.0228105752518277
K06051.01,FALSE POSITIVE,3.60727417,14.0841,841900.0,221.55,7026.0,4.068,1.785,15.076,0,0,0,0,0,1.5276363957957975,13.643417709114573,5.4051517954618635,1.0242478733792473
K06052.01,FALSE POSITIVE,2.565717939,1.7084,1941.7,180.8,11360.0,3.636,4.712,10.846,0,0,0,0,0,1.2713654190046835,7.571834037044735,5.202907181743378,1.7425692250372833
K06053.01,FALSE POSITIVE,22.05274533,5.5924,13858.0,32.56,5510.0,4.608,0.741,15.44,0,0,0,0,0,3.137784865604224,9.536690120068803,3.5133348815990053,0.554459660786052
K06054.01,FALSE POSITIVE,2.881338104,3.5943,2533.7,31.58,5783.0,4.539,0.88,15.139,0,0,0,0,0,1.3561799663453946,7.837830565826909,3.4836986031738992,0.6312717768418579
K06055.01,FALSE POSITIVE,4.078355243,6.4649,36133.0,16.73,5872.0,4.481,0.867,14.936,0,0,0,0,0,1.6249874381022316,10.494989529333873,2.8752581200861167,0.6243328645595856
K06056.01,FALSE POSITIVE,7.73590441,4.4389,465.3,21.3,5927.0,4.544,0.86,13.241,0,0,0,0,0,2.16744147686393,6.144829203814275,3.104586678466073,0.6205764877251099
K06057.01,FALSE POSITIVE,3.530164642,4.11466,69923.0,35.71,6208.0,4.226,1.344,13.924,0,0,0,0,0,1.510758283646848,11.155164216931075,3.603049197508743,0.8518588717147662
K00896.03,CANDIDATE,28.8672107,3.782,347.1,1.51,5191.0,4.564,0.837,15.258,0,0,0,0,0,3.3967612465486625,5.8524897948173935,0.9202827531436926,0.6081338062329886
K06150.01,CANDIDATE,48.9528113,1.66,70.8,1.08,5780.0,4.438,1.0,12.182,1,1,1,1,1,3.9110787857930567,4.273884476054178,0.7323678937132266,0.6931471805599453
K01334.02,FALSE POSITIVE,94.225938,22.08,530.4,1.93,5421.0,4.564,0.852,15.454,0,0,0,0,0,4.556252362670577,6.275515033325713,1.0750024230289759,0.6162661362239876
K06151.01,CANDIDATE,431.78556,9.135,332.6,1.36,5642.0,4.6,0.747,14.401,0,0,0,0,0,6.070242362835196,5.809942670484592,0.8586616190375187,0.5579000311519196
K06152.01,FALSE POSITIVE,395.07333,7.844,645.1,230.33,3599.0,0.679,98.38,13.544,0,0,0,0,0,5.981599370879056,6.47095429056412,5.443845262512979,4.598950886174174
K06153.01,FALSE POSITIVE,1.51918335,5.45573,499990.0,128.17,7426.0,4.116,1.698,15.106,0,0,0,0,0,0.9239347815418079,13.122345377242327,4.861129366243924,0.9925107577855641
K06154.01,FALSE POSITIVE,13.59940118,2.52,70.8,1.08,5780.0,4.438,1.0,15.191,1,1,1,1,1,2.6809805128046564,4.273884476054178,0.7323678937132266,0.6931471805599453
K06155.01,FALSE POSITIVE,2.745910734,4.02594,286810.0,61.16,5372.0,4.396,0.96,15.316,0,0,0,0,0,1.320664774052968,12.566578741225932,4.129711706059392,0.6729444732424258
K06156.01,FALSE POSITIVE,1.608363345,2.1988,96134.0,19.36,5022.0,4.668,0.589,13.819,0,0,0,0,0,0.9587229537622005,11.473508732606437,3.013572191682322,0.4631048875545789
K06244.01,FALSE POSITIVE,5.746017234,3.6347,29236.0,29.32,5940.0,4.429,0.96,14.737,0,0,0,0,0,1.908952291335276,10.283190309420853,3.411807560774171,0.6729444732424258
K06245.01,CANDIDATE,144.102562,2.753,171.3,1.67,6528.0,4.257,1.26,12.431,0,0,0,0,0,4.977440816522685,5.149237143533884,0.9820784724121581,0.8153648132841945
K06245.02,CANDIDATE,112.317402,3.471,182.4,1.77,6528.0,4.257,1.26,12.431,0,0,0,0,0,4.730192748472891,5.211669559822364,1.0188473201992472,0.8153648132841945
K06246.01,CANDIDATE,9.13315062,2.1557,231.2,1.48,6122.0,4.487,0.964,11.767,0,0,0,0,0,2.315812288660455,5.4475990692637914,0.9082585601768908,0.6749832099322741
K06247.01,FALSE POSITIVE,3.963787093,3.10316,25015.0,28.11,6617.0,4.373,1.18,14.281,0,0,0,0,0,1.6021689762130409,10.127270899137677,3.371081757757532,0.7793248768009976
K06248.01,FALSE POSITIVE,1.759208679,4.60837,362330.0,66.06,5721.0,4.453,0.961,15.409,0,0,0,0,0,1.014943928112497,12.800313437672092,4.205587741038083,0.6734545472142092
K06249.01,FALSE POSITIVE,1.6031794,0.91,70.8,1.08,5780.0,4.438,1.0,14.653,1,1,1,1,1,0.9567335441138948,4.273884476054178,0.7323678937132266,0.6931471805599453
K02086.04,CANDIDATE,335.56311,13.06,158.0,1.83,6200.0,4.16,1.448,13.959,0,0,0,0,0,5.818785679791033,5.0689042022202315,1.0402767116551463,0.8952713646500796
K06058.01,FALSE POSITIVE,6.496031958,5.21924,108890.0,32.33,5516.0,4.364,0.988,14.502,0,0,0,0,0,2.0143738082674814,11.598102660877696,3.506457892319648,0.6871291082343823
K06059.01,FALSE POSITIVE,4.012537983,2.0101,19796.0,9.96,4483.0,4.629,0.63,15.381,0,0,0,0,0,1.6119423702598374,9.893285690051531,2.3942522815198695,0.48858001481867097
K06060.01,FALSE POSITIVE,1.594162001,5.4958,9876.3,26.11,5388.0,4.449,0.885,14.585,0,0,0,0,0,0.9532635361415733,9.19799447404208,3.299902663510574,0.6339278208999741
K06061.01,FALSE POSITIVE,10.238939876,3.4851,3153.1,22.09,6244.0,3.986,1.807,13.897,0,0,0,0,0,2.419384522935559,8.056458472790817,3.139399623366404,1.0321162973797455
K06062.01,FALSE POSITIVE,5.499941387,5.1339,40110.0,23.34,6435.0,4.385,1.157,15.48,0,0,0,0,0,1.871793159476319,10.599405889891859,3.1921210875593813,0.7687183674070194
K06063.01,FALSE POSITIVE,8.667826242,5.06514,43491.0,37.51,6712.0,4.174,1.538,13.089,0,0,0,0,0,2.268803490193176,10.68033229211764,3.6509179478268177,0.9313763692921959
K06064.01,FALSE POSITIVE,265.2996227,8.8452,100160.0,33.81,5873.0,4.547,0.863,15.518,0,0,0,0,0,5.584622075995751,11.514534170309645,3.5499047018233476,0.6221880916194514
K06065.01,FALSE POSITIVE,265.2999623,8.8577,31778.0,25.56,6108.0,4.471,0.997,15.279,0,0,0,0,0,5.584623351250218,10.366560973264606,3.279406324608233,0.6916460544336782
K06157.01,FALSE POSITIVE,98.1020983,1.225,184.4,1.97,6669.0,4.224,1.427,13.557,0,0,0,0,0,4.596150614673844,5.2225156531317545,1.0885619528146082,0.8866559267444644
K06158.01,FALSE POSITIVE,182.467019,7.607,1020.0,3.73,6299.0,4.401,1.167,13.408,0,0,0,0,0,5.2120349183706915,6.928537818164665,1.5539252025038417,0.773343722554222
K06158.02,FALSE POSITIVE,126.57837267,2.5,70.8,1.08,5780.0,4.438,1.0,13.408,1,1,1,1,1,4.848730863363278,4.273884476054178,0.7323678937132266,0.6931471805599453
K06159.01,FALSE POSITIVE,11.41437505,6.276,45966.0,44.08,6826.0,4.187,1.52,11.254,0,0,0,0,0,2.5188550793926723,10.735679026718607,3.8084386891715756,0.924258901523332
K00337.02,CANDIDATE,154.607419,9.225,279.9,1.56,6017.0,4.508,0.931,13.936,0,0,0,0,0,5.047336290556225,5.637998734110198,0.9400072584914712,0.6580380034463774
K01519.02,CANDIDATE,57.132855,4.958,414.1,1.81,5157.0,4.445,0.904,15.369,0,0,0,0,0,4.062730994561909,6.028519455058993,1.0331844833456545,0.6439569363691736
K06160.01,FALSE POSITIVE,151.31847,16.45,105.4,1.13,6003.0,4.346,1.085,12.744,0,0,0,0,0,5.02597352634975,4.667205576907544,0.7561219797213337,0.7347688552507647
K06161.01,FALSE POSITIVE,10.4032399,23.85,1056.2,51.47,6428.0,4.144,1.436,13.272,0,0,0,0,0,2.4338975167771673,6.963379182730134,3.9602415776986204,0.8903573498476506
K06250.01,FALSE POSITIVE,1.853209359,1.7543,12319.0,32.99,6384.0,4.026,1.716,13.085,0,0,0,0,0,1.04844445159301,9.41897923708751,3.5260663637080247,0.9991602096964497
K06251.01,FALSE POSITIVE,14.66769462,2.4462,29862.0,145.18,7517.0,3.717,3.226,13.415,0,0,0,0,0,2.751600924931995,10.30437553490118,4.984838739052246,1.441255919193865
K02163.03,CANDIDATE,28.2251049,2.354,201.3,1.59,6014.0,4.436,1.021,14.651,0,0,0,0,0,3.375028096744334,5.3097517441737,0.9516578757114464,0.7035924384214839
K02183.03,CANDIDATE,150.381954,4.968,396.1,2.26,5569.0,4.459,0.954,15.198,0,0,0,0,0,5.019806139711574,5.984188138137206,1.1817271953786161,0.669878553620591
